W.Length,Tumor beforePDT 1,Tumor beforePDT 1,Tumor beforePDT 1,Tumor beforePDT 1,Tumor beforePDT 1,Tumor beforePDT 1,Tumor beforePDT 1,Tumor beforePDT 1,Tumor beforePDT 2,Tumor beforePDT 2,Tumor beforePDT 2,Tumor beforePDT 2,Tumor edge beforePDT,Tumor edge beforePDT,Tumor edge beforePDT,Tumor edge beforePDT,Tumor edge beforePDT,doctor's hand (norm),doctor's hand (norm),doctor's hand (norm),TumorAFTER PDT,TumorAFTER PDT,TumorAFTER PDT,TumorAFTER PDT,TumorAFTER PDT,TumorAFTER PDT,TumorAFTER PDT,TumorAFTER PDT,TumorAFTER PDT,TumorAFTER PDT,TumorAFTER PDT,TumorAFTER PDT,Tumor edge AFTER PDT,Tumor edge AFTER PDT,Tumor edge AFTER PDT,doctor's hand (norm),doctor's hand (norm),doctor's hand (norm)
812.3111111,-93.65139368,-91.76649014,-93.56425046,-93.97001317,-95.94007016,-91.57759138,-92.7935314,-92.84868585,-73.44358134,-73.2418446,-74.09601448,-72.10807588,-81.91014882,-87.66950837,-84.95364397,-89.49217418,-91.75751024,-64.58629624,-66.0749815,-68.47170145,37.90832294,35.59803054,28.50658288,29.80860057,28.49500854,44.86842839,49.19414753,48.84436537,48.84436537,28.80933346,28.64955408,21.55114817,206.4568103,207.4524936,198.3549455,355.9640836,337.7490798,333.8269775
812.6222222,-93.18654817,-92.08910081,-93.76680909,-94.42480136,-96.43557991,-92.04692772,-92.92821781,-92.89501034,-73.33719183,-73.1721088,-74.00417977,-71.99021711,-81.54698035,-88.21549009,-84.87413779,-89.15550285,-91.45761701,-64.78424185,-65.96706971,-68.72953125,38.6080396,35.41500033,28.27387127,30.35406144,29.58154189,45.05750496,48.42290989,49.08406271,49.08406271,28.23049829,28.83479013,22.28199629,206.047798,208.3185201,198.2350821,356.2495231,337.9764548,334.6759539
812.9333333,-92.59070737,-92.26347911,-93.63744295,-94.4931161,-96.65442967,-92.33341203,-92.92397111,-92.93786371,-73.11296598,-72.99061492,-73.80095149,-71.72595924,-80.8051271,-88.28489626,-84.70877477,-88.62951591,-91.02179824,-64.86254456,-65.73891895,-68.73754649,39.52892297,35.32950035,28.30432678,31.03024218,30.83103066,45.51341331,47.87311138,49.4200427,49.4200427,27.89539848,29.10000623,23.3991584,205.7852752,209.0576626,198.3620735,356.5481985,338.3303856,335.4806961
813.2444444,-91.90698068,-92.3052231,-93.19242438,-94.21317867,-96.6017267,-92.40403928,-92.80207713,-92.9586611,-72.79093576,-72.71026256,-73.507267,-71.34441542,-79.77693527,-87.89406614,-84.45345761,-88.00219241,-90.57623028,-64.79482443,-65.39901508,-68.49443252,40.61432936,35.35343279,28.61326512,31.79154022,32.09513918,46.22181322,47.57759326,49.8010977,49.8010977,27.85991518,29.44000653,24.7712601,205.7193072,209.527063,198.7207596,356.8386528,338.8191595,336.1757617
813.5555556,-91.20206722,-92.24673424,-92.50541749,-93.69484642,-96.33082143,-92.27114525,-92.6052081,-92.9535576,-72.40772667,-72.36677783,-73.16310769,-70.89744489,-78.60468907,-87.12957017,-84.13403814,-87.38096922,-90.26103533,-64.59190216,-64.97409022,-68.04450713,41.76426441,35.46783369,29.15645534,32.57108422,33.21636232,47.11337978,47.53952754,50.16056977,50.16056977,28.1142131,29.82912014,26.22564306,205.8545155,209.6343655,199.2659032,357.080714,339.4101747,336.6869219
813.8666667,-90.55472011,-92.12461492,-91.69525392,-93.09363921,-95.92821555,-91.98836084,-92.38285387,-92.93531957,-72.01007203,-72.01170209,-72.8194925,-70.44965299,-77.45702122,-86.12799525,-83.80573658,-86.87303716,-90.19868483,-64.30155061,-64.50367261,-67.46644173,42.85379124,35.63381464,29.8443926,33.29324329,34.05656615,48.07391157,47.73232674,50.43257301,50.43257301,28.5926467,30.22600885,27.58095675,206.1541653,209.3670298,199.9340774,357.2264814,340.0290977,336.9529181
814.1777778,-90.04051093,-91.96727074,-90.90356169,-92.57439566,-95.49129265,-91.63712392,-92.17593563,-92.92965706,-71.64558032,-71.70031175,-72.52669849,-70.06461555,-76.49736223,-85.04694831,-83.54393083,-86.56517651,-90.46473451,-63.99736119,-64.03244624,-66.85469059,43.75912418,35.80838264,30.56676345,33.88991405,34.52263423,48.96694013,48.10575985,50.56860697,50.56860697,29.19678025,30.58325034,28.68051531,206.5524211,208.8035403,200.656836,357.234457,340.5734371,336.9459522
814.4888889,-89.71656164,-91.78625819,-90.26687342,-92.27300802,-95.10516868,-91.30722633,-92.00533171,-92.96709972,-71.35306849,-71.47774162,-72.32192065,-69.79080029,-75.85121446,-84.03405375,-83.42802913,-86.50694746,-91.06820103,-63.75938628,-63.60244971,-66.29852551,44.38508529,35.96005122,31.2200363,34.31637538,34.58372184,49.66333044,48.59683501,50.54998935,50.54998935,29.82410453,30.85896713,29.41929788,206.971188,208.1018576,201.3726425,357.083775,340.9373499,336.6845064
814.8,-89.61001616,-91.57380224,-89.8894751,-92.26522929,-94.82492356,-91.07632702,-91.86773471,-93.07296445,-71.15503326,-71.36734908,-72.21997091,-69.65096463,-75.58006074,-83.20084456,-83.52223653,-86.70064384,-91.94684644,-63.65176954,-63.24705232,-65.86403192,44.68677483,36.07949096,31.73056425,34.56218822,34.27628762,50.07020684,49.14248937,50.39265392,50.39265392,30.39384496,31.02708462,29.75906836,207.3372897,207.4663674,202.0353538,356.7853562,341.0406661,336.2341547
815.1111111,-89.71311353,-91.30712619,-89.82337473,-92.54994081,-94.66765942,-90.9935261,-91.73992837,-93.25862733,-71.05435134,-71.36491761,-72.20992619,-69.63803575,-75.66868246,-82.6069212,-83.85813924,-87.10030861,-92.97909768,-63.70368555,-62.98800096,-65.58342244,44.67942844,36.18220947,32.06723441,34.65364109,33.69565904,50.15152239,49.69051601,50.14297691,50.14297691,30.86266507,31.08316317,29.72889157,207.5961755,207.1005559,202.617775,356.3873213,340.8534725,335.6954566
815.4222222,-89.98604538,-90.95828426,-90.06022134,-93.05086738,-94.61579577,-91.07092437,-91.58992827,-93.51694901,-71.03617322,-71.44071877,-72.25901661,-69.7187867,-76.02967957,-82.25701513,-84.42380061,-87.6204276,-94.01015161,-63.89920654,-62.83582279,-65.45386217,44.43332464,36.30282835,32.24101124,34.64641271,32.97583611,49.93475406,50.20570691,49.86580362,49.86580362,31.22657854,31.04407449,29.41167331,207.719682,207.1569945,203.1098691,355.9730261,340.408698,335.1817887
815.7333333,-90.36679367,-90.50660827,-90.53709998,-93.63632952,-94.62966693,-91.28490644,-91.39126997,-93.82341727,-71.07450466,-71.54915995,-72.32294274,-69.84446131,-76.5247596,-82.1103767,-85.1625141,-88.15294853,-94.88609469,-64.17935617,-62.79280608,-65.44530219,44.05456241,36.48312885,32.29268615,34.60988375,32.26187959,49.50195808,50.66975942,49.62802285,49.62802285,31.50986456,30.94168706,28.92048102,207.7071488,207.6976025,203.5124588,355.6514134,339.7986413,334.7929686
816.0444444,-90.78539766,-89.95011164,-91.15459237,-94.15228889,-94.6648301,-91.58627574,-91.13571211,-94.14277171,-71.14158067,-71.64341292,-72.35984231,-69.96548866,-76.99801124,-82.09903392,-85.98190263,-88.5894195,-95.48763826,-64.45624892,-62.85699798,-65.5143571,43.65648567,36.75787537,32.27356557,34.6070883,31.6809391,48.96769289,51.07558075,49.48225228,49.48225228,31.74582873,30.81259655,28.37059181,207.580905,208.6750377,203.8284447,355.5407975,339.156168,334.5918628
816.3555556,-91.17906461,-89.31244786,-91.80227976,-94.46073007,-94.68830329,-91.91604762,-90.84006872,-94.43913637,-71.2172545,-71.6907702,-72.34389941,-70.04616996,-77.31312031,-82.14963959,-86.77136792,-88.84374468,-95.75501374,-64.63580759,-63.0254118,-65.6197373,43.32935733,37.14295966,32.22568848,34.67586041,31.31831712,48.44988803,51.41853214,49.45510722,49.45510722,31.95661992,30.6871879,27.85396751,207.3783398,209.9408678,204.054348,355.7484716,338.6258506,334.5904516
816.6666667,-91.50447804,-88.64322125,-92.3848932,-94.4741248,-94.68856973,-92.22230126,-90.5446741,-94.68656507,-71.29554256,-71.68405297,-72.27450957,-70.07512165,-77.38528115,-82.20323485,-87.42372842,-88.87067783,-95.69779225,-64.64308203,-63.29502005,-65.73457401,43.11670114,37.62951671,32.1679378,34.81675191,31.20381172,48.04158278,51.68821861,49.54316077,49.54316077,32.13930305,30.58152934,27.42200957,207.1432013,211.2792331,204.1750937,356.3494832,338.3331934,334.7492531
816.9777778,-91.74455528,-88.01125494,-92.84219309,-94.17766983,-94.67639429,-92.47337813,-90.30358501,-94.87675437,-71.38624745,-71.64538394,-72.17806013,-70.06839285,-77.19980781,-82.22831254,-87.85584335,-88.67589289,-95.38735353,-64.44337689,-63.66101413,-65.85217197,43.0051902,38.18566602,32.09221666,34.99165937,31.31116582,47.79105734,51.8642557,49.71746744,49.71746744,32.26305647,30.49468606,27.08021642,206.9183945,212.4579063,204.1642208,357.3683882,338.3603805,334.9903376
817.2888889,-91.9084745,-87.49233047,-93.15748129,-93.6339518,-94.67660193,-92.66390769,-90.16925398,-95.0215428,-71.5110246,-71.62079586,-72.10145912,-70.06424475,-76.81286952,-82.22469247,-88.02338046,-88.31520057,-94.93437795,-64.05347341,-64.1129473,-65.98390297,42.93138178,38.76508301,31.97042582,35.13418308,31.57032618,47.69536554,51.91805047,49.9350669,49.9350669,32.27849832,30.41227372,26.79530205,206.741597,213.2838758,203.9902439,358.767669,338.7346594,335.2204442
817.6,-92.02557065,-87.15439532,-93.35294225,-92.96894666,-94.7139935,-92.8122891,-90.17625574,-95.14940852,-71.69495106,-71.66685644,-72.09896056,-70.11099667,-76.33444638,-82.21829625,-87.92652299,-87.88286547,-94.4577817,-63.53988934,-64.63036275,-66.15044075,42.80390608,39.31947941,31.76939973,35.16934495,31.88913495,47.70839746,51.82046194,50.1539199,50.1539199,32.13601124,30.31500641,26.51219628,206.643816,213.6492084,203.6280071,360.4457314,339.4313218,335.3579859
817.9111111,-92.13518956,-87.04388954,-93.47385097,-92.34275948,-94.79856853,-92.95074649,-90.32913097,-95.29698944,-71.95608851,-71.83294673,-72.21587524,-70.25139773,-75.89824376,-82.24923134,-87.60583929,-87.49146932,-94.05379842,-63.00460039,-65.17998562,-66.36958048,42.53520845,39.81092531,31.46836749,35.03740576,32.1788109,47.76048823,51.55298348,50.34681452,50.34681452,31.80685986,30.18929598,26.17591717,206.6499827,213.5554103,203.0720979,362.2459954,340.3886436,335.3567545
818.2222222,-92.27540243,-87.17650661,-93.56695213,-91.91214924,-94.91554988,-93.1111963,-90.59834573,-95.49811056,-72.29625863,-72.14427673,-72.47379998,-70.50805355,-75.62663352,-82.35707817,-87.13005819,-87.24774328,-93.77374557,-62.56195752,-65.71631731,-66.64487334,42.0739261,40.2201128,31.07270867,34.71503322,32.37671973,47.78343105,51.1185886,50.5101695,50.5101695,31.29986021,30.03619303,25.75219695,206.7801093,213.1101646,202.3482782,363.9767288,341.5286138,335.2201255
818.5333333,-92.47344813,-87.53449397,-93.66002169,-91.79377692,-95.02423738,-93.31132491,-90.92603762,-95.77346818,-72.6960194,-72.59069381,-72.861705,-70.87418988,-75.59980008,-82.56760387,-86.57940151,-87.22974498,-93.61641037,-62.31275687,-66.18653072,-66.95896152,41.42838941,40.54806006,30.6190111,34.22749636,32.46072928,47.73343787,50.54815564,50.6652192,50.6652192,30.66768291,29.87539793,25.2412382,207.0495838,212.4976322,201.5188707,365.4391886,342.7759499,335.0021939
818.8444444,-92.73997342,-88.07087216,-93.74922254,-92.0368209,-95.06689009,-93.54515457,-91.24030915,-96.12381569,-73.1156826,-73.12480708,-73.33564146,-71.31252483,-75.83688771,-82.88431639,-86.02892183,-87.47041871,-93.53667192,-62.32196718,-66.53918077,-67.27394854,40.67384638,40.81092025,30.16930038,33.64785738,32.45171922,47.60545439,49.89957212,50.85132414,50.85132414,30.0001168,29.74260208,24.68094446,207.4677576,211.9304389,200.6792488,366.4597336,344.0691674,334.795761
819.1555556,-93.06788147,-88.71919838,-93.79843662,-92.6112287,-94.98551867,-93.78102895,-91.47420499,-96.52835832,-73.50246598,-73.67034474,-73.82741229,-71.76268653,-76.29350749,-83.28664468,-85.53582494,-87.95102329,-93.46718807,-62.60540369,-66.73484285,-67.53888305,39.94032267,41.02979828,29.79587961,33.08269829,32.40398995,47.43496995,49.24887351,51.11344306,51.11344306,29.40573908,29.68057479,24.13889069,208.0348865,211.5961267,199.9447936,366.9202728,345.3608576,334.7104743
819.4666667,-93.43528892,-89.40620104,-93.75099387,-93.41404122,-94.7416984,-93.9677747,-91.58398006,-96.94849449,-73.80204297,-74.13874323,-74.25999217,-72.15514632,-76.87547557,-83.73459687,-85.13324174,-88.60553902,-93.34612625,-63.1280742,-66.75584088,-67.70217843,39.38339599,41.21908533,29.56134981,32.64774942,32.38655835,47.28722221,48.67537544,51.48746136,51.48746136,28.98711382,29.72650667,23.69539272,208.7383639,211.6119743,199.4303442,366.7811164,346.6086508,334.8467792
819.7777778,-93.81111766,-90.06410152,-93.55024945,-94.29190963,-94.33318121,-94.04742719,-91.56131892,-97.33555557,-73.97139122,-74.44960095,-74.56554305,-72.42777499,-77.46439267,-84.17806066,-84.83087048,-89.33459375,-93.14215798,-63.81379176,-66.61208551,-67.72523351,39.14508612,41.37730268,29.50007295,32.43976131,32.46076439,47.23735886,48.24484717,51.98762392,51.98762392,28.816705,29.89947297,23.42246365,209.549737,211.9994365,199.2265122,366.0912166,347.7620717,335.2721329
820.0888889,-94.16146021,-90.639816,-93.16250619,-95.07419579,-93.80166108,-93.97102264,-91.43582671,-97.64025253,-73.98937205,-74.54952144,-74.70112973,-72.54042499,-77.94780343,-84.56789986,-84.6209773,-90.0253458,-92.86881316,-64.56285196,-66.34083745,-67.59313748,39.31512404,41.48366432,29.60704005,32.51218638,32.66056909,47.34762246,47.99562649,52.59962826,52.59962826,28.92049637,30.19203325,23.36454278,210.4240147,212.6838422,199.3785636,364.9828988,348.7523349,336.005017
820.4,-94.45509204,-91.09933966,-92.59478193,-95.6087978,-93.2284179,-93.71308589,-91.26691032,-97.8213882,-73.86205594,-74.42434548,-74.65791884,-72.48359735,-78.24591858,-84.86587126,-84.48698431,-90.57265706,-92.58356044,-65.27285926,-65.99977166,-67.31923795,39.9031413,41.5017779,29.8378991,32.8613145,32.98111926,47.64828085,47.93186305,53.2812244,53.2812244,29.27393743,30.56885237,23.5263414,211.3022321,213.5180708,199.8733918,363.6511556,349.4913559,337.0100549
820.7111111,-94.66719581,-91.42709921,-91.90124729,-95.79256532,-92.71806559,-93.28081149,-91.12728226,-97.85200518,-73.62128262,-74.10167744,-74.46154187,-72.27905367,-78.32833461,-85.05107422,-84.41160607,-90.89701814,-92.37167817,-65.85754457,-65.6546189,-66.94223223,40.82966671,41.3896683,30.12046381,33.42667368,33.37879472,48.12770992,48.02598234,53.96996529,53.96996529,29.81105184,30.97314311,23.87111659,212.1172999,214.3226385,200.6383874,362.3208024,349.8830883,338.2046462
821.0222222,-94.78120553,-91.62147522,-91.17546595,-95.58984365,-92.37422708,-92.71541385,-91.08281295,-97.72222252,-73.31687395,-73.64336566,-74.16384769,-71.97261731,-78.2173049,-85.1218641,-84.38220081,-90.95593029,-92.31969378,-66.25957634,-65.3643345,-66.51671122,41.93891966,41.11331522,30.37444385,34.10556848,33.78268541,48.7342052,48.22963712,54.59571701,54.59571701,30.4435644,31.33933337,24.32972935,212.8021293,214.9307121,201.553144,361.2075517,349.8457225,339.4747864
821.3333333,-94.78934708,-91.68863856,-90.52989054,-95.03580202,-92.27356278,-92.08526452,-91.17456255,-97.43913699,-73.00472224,-73.13036748,-73.82869741,-71.62163853,-77.97792353,-85.09350283,-84.39235558,-90.74737851,-92.48646476,-66.45545779,-65.16765695,-66.10003088,43.03059108,40.6597516,30.53353655,34.77772787,34.11418427,49.38864015,48.48976526,55.09427136,55.09427136,31.08398488,31.60840816,24.81780575,213.2982348,215.225987,202.471687,360.4806295,349.3388442,340.6958235
821.6444444,-94.69270989,-91.63707161,-90.06809546,-94.22491239,-92.44537184,-91.47261665,-91.40818511,-97.02491208,-72.73411033,-72.64439477,-73.51603908,-71.28099911,-77.69896585,-84.99288536,-84.44021063,-90.30604608,-92.88083568,-66.4529195,-65.07473929,-65.73940684,43.90272156,40.04580743,30.5632268,35.33330867,34.30905635,50.00403593,48.76477401,55.41826666,55.41826666,31.66563891,31.7414973,25.25607429,213.5627547,215.1641349,203.2501837,360.234487,348.3868748,341.7532126
821.9555556,-94.50146924,-91.47463083,-89.85770796,-93.2883008,-92.86267454,-90.95732402,-91.75368415,-96.51430647,-72.53773878,-72.25133668,-73.26878026,-70.99169434,-77.47017823,-84.85219708,-84.52512816,-89.69444498,-93.45294978,-66.28305684,-65.06625703,-65.46291875,44.39485036,39.31977719,30.4689182,35.69673908,34.3356269,50.50633155,49.03585656,55.54263064,55.54263064,32.15392201,31.72777173,25.58815019,213.5722089,214.77367,203.773659,360.4753533,347.0900622,342.558912
822.2666667,-94.23531935,-91.20894651,-89.9121189,-92.36589286,-93.44760098,-90.60156818,-92.15536836,-95.95241441,-72.42701213,-71.99056556,-73.10589409,-70.77494571,-77.3620708,-84.70324391,-84.64466787,-88.99178697,-94.10226557,-65.99034201,-65.10034583,-65.27676011,44.42064128,38.55526496,30.29197835,35.84029058,34.20384041,50.8506013,49.31004195,55.46358439,55.46358439,32.54611814,31.584441,25.79091654,213.3222592,214.1380319,203.9755272,361.1251839,345.6171483,343.0606224
822.5777778,-93.92354005,-90.85069542,-90.18670662,-91.57986649,-94.08992476,-90.43909396,-92.54875745,-95.39256378,-72.39346353,-71.87218639,-73.02311507,-70.63284845,-77.41284356,-84.57357891,-84.7933777,-88.28312848,-94.70034475,-65.62342965,-65.12548802,-65.16902258,43.98216669,37.8386217,30.09500901,35.78438666,33.96256769,51.02858027,49.61427028,55.19231127,55.19231127,32.86094636,31.34908087,25.87495238,212.8239555,213.3656935,203.84568,362.0417249,344.1788691,343.2430987
822.8888889,-93.60371568,-90.41821412,-90.59114142,-91.01490453,-94.67384521,-90.47103383,-92.87908125,-94.89355119,-72.41530545,-71.881774,-73.0001705,-70.55439831,-77.62455547,-84.48469218,-84.96386786,-87.65033445,-95.12205109,-65.22860669,-65.09571574,-65.11822594,43.16308291,37.25309921,29.94098634,35.58553714,33.6859263,51.06606904,49.98269351,54.74605713,54.74605713,33.12232518,31.06689805,25.87549216,212.0980693,212.5578186,203.4259005,363.0498399,342.9871786,343.1227047
823.2,-93.31818279,-89.94136561,-91.01457714,-90.7085168,-95.10573834,-90.6685427,-93.11556725,-94.51508253,-72.46657898,-71.98996421,-73.01151828,-70.52407883,-77.96788278,-84.45175381,-85.14944834,-87.16518813,-95.27628354,-64.84630039,-64.98377822,-65.10336148,42.10360343,36.86362424,29.87281486,35.31625514,33.45254647,51.01173729,50.44156831,54.14016802,54.14016802,33.34359442,30.77710231,25.83725206,211.1697376,211.782804,202.7946244,363.976844,342.2097565,342.7377553
823.5111111,-93.10786598,-89.46269163,-91.35661541,-90.65196613,-95.3352844,-90.98073803,-93.25708742,-94.31065978,-72.52571195,-72.16309693,-73.03663441,-70.52955604,-78.39264648,-84.48396223,-85.34676197,-86.88403274,-95.12752774,-64.50981408,-64.78848039,-65.1118664,40.96485653,36.70575824,29.89970123,35.04334549,33.32373758,50.92115628,50.99681354,53.38415389,53.38415389,33.51805403,30.50279374,25.79825142,210.0655231,211.0641948,202.0456466,364.6839433,341.9314921,342.1377391
823.8222222,-93.00412265,-89.03463575,-91.55505915,-90.79983857,-95.36425542,-91.34533788,-93.3275326,-94.31816234,-72.58068811,-72.37127419,-73.06629184,-70.56560882,-78.84028828,-84.58457719,-85.55669759,-86.84303379,-94.70229488,-64.24484059,-64.53410597,-65.14279185,39.89259823,36.78110377,29.99461497,34.81098365,33.32679587,50.84092338,51.62831773,52.48341494,52.48341494,33.61931473,30.24759293,25.77793088,208.8141059,210.3839941,201.2665493,365.087147,342.1334484,341.3742094
824.1333333,-93.02024303,-88.71278624,-91.60226369,-91.08465873,-95.2407833,-91.69918272,-93.36264325,-94.54969235,-72.62933773,-72.591572,-73.10284098,-70.63299734,-79.25478488,-84.75015982,-85.78251514,-87.05358479,-94.07906272,-64.06847161,-64.26219786,-65.20418286,38.98973197,37.0595821,30.10362099,34.63309467,33.44816442,50.79728276,52.29273783,51.44622654,51.44622654,33.61140252,30.00000032,25.77335289,207.4504028,209.6987042,200.5221535,365.1638557,342.6955532,340.4951498
824.4444444,-93.14495548,-88.54632476,-91.54516021,-91.43247612,-95.04110675,-91.98648076,-93.39289292,-94.98338308,-72.67504749,-72.80621268,-73.15471366,-70.73298751,-79.5898242,-84.96920859,-86.02534548,-87.49831902,-93.36523729,-63.98722822,-64.01827723,-65.30577475,38.30391571,37.48720604,30.16412306,34.49635234,33.63826539,50.79193852,52.93362329,50.29358784,50.29358784,33.4650083,29.74387251,25.76452415,206.0213759,208.9619257,199.8463816,364.9449672,343.4230706,339.543312
824.7555556,-93.34034396,-88.56782403,-91.46882369,-91.7759905,-94.84439521,-92.16382615,-93.42846424,-95.5602986,-72.71985787,-72.9975264,-73.22748716,-70.86000183,-79.81183922,-85.22099554,-86.2785839,-88.12917782,-92.66840482,-63.99469153,-63.83763076,-65.44983495,37.83174224,37.99673689,30.12621617,34.37168936,33.82643268,50.80540431,53.49522165,49.06823788,49.06823788,33.17391562,29.47127889,25.72676021,204.5906851,208.1459272,199.2432238,364.4958344,344.0905519,338.5577305
825.0666667,-93.54584989,-88.78494151,-91.46836533,-92.06318648,-94.70821041,-92.20233005,-93.45186932,-96.18895105,-72.75790499,-73.14279822,-73.31515833,-70.99573932,-79.90003634,-85.47571629,-86.52363323,-88.86949957,-92.07059861,-64.07013147,-63.73459373,-65.62376445,37.53603851,38.51826984,29.97030021,34.22962867,33.94148096,50.80599434,53.93512278,47.83897893,47.83897893,32.76528487,29.19304879,25.64551946,203.2390807,207.2555383,198.6948625,363.8918596,344.4922564,337.5766993
825.3777778,-93.68861131,-89.17628753,-91.61747217,-92.26108158,-94.65190775,-92.08810621,-93.42143291,-96.75832437,-72.7721235,-73.21216721,-73.39533856,-71.1077726,-79.8453469,-85.69691693,-86.72952903,-89.62175594,-91.61304016,-64.17973055,-63.69869038,-65.79763802,37.36922496,38.98737041,29.71519672,34.05380384,33.93190174,50.76110177,54.23139946,46.69753131,46.69753131,32.29927905,28.94287728,25.52809886,202.0582578,206.3305317,198.1732332,363.1953372,344.4863279,336.6401336
825.6888889,-93.69863443,-89.69286467,-91.94301459,-92.35553517,-94.65286699,-91.82255444,-93.28535116,-97.15797928,-72.73604586,-73.17158639,-73.43084723,-71.15416658,-79.65006673,-85.84655552,-86.85803477,-90.28129798,-91.29525822,-64.28143,-63.69886841,-65.92832138,37.29444011,39.34962333,29.41391462,33.84798104,33.77991424,50.64711133,54.38193926,45.74721547,45.74721547,31.85693804,28.77279563,25.40740026,201.137681,205.4363754,197.6508635,362.4392424,344.0217916,335.7895209
826,-93.52569657,-90.26520106,-92.41343976,-92.34876268,-94.65657503,-91.42334645,-93.00243101,-97.30146739,-72.62074501,-72.99086135,-73.37803501,-71.0935362,-79.32898544,-85.89216343,-86.87402594,-90.75458234,-91.0877866,-64.33324234,-63.69452311,-65.96962916,37.29755086,39.56189628,29.13804472,33.63436192,33.50551635,50.45514403,54.39654111,45.08523899,45.08523899,31.51915998,28.74055637,25.33545836,200.546213,204.6466842,197.1077639,361.6213551,343.1421701,335.0644853
826.3111111,-93.15394991,-90.81495195,-92.94465187,-92.25615455,-94.59740047,-90.9259814,-92.56304944,-97.14764945,-72.40505287,-72.65465003,-73.19979592,-70.89787534,-78.91149223,-85.81467371,-86.75891617,-90.97842401,-90.95328981,-64.30348282,-63.64983325,-65.88587159,37.38669677,39.59175819,28.95535151,33.44408439,33.15967686,50.19146476,54.28506613,44.7825347,44.7825347,31.34284995,28.89219234,25.36784007,200.3125692,204.0228952,196.5330471,360.7091275,341.9658296,334.4961432
826.6222222,-92.61028864,-91.26865564,-93.42193093,-92.10338296,-94.42363378,-90.38468747,-92.00321601,-96.71420696,-72.08579051,-72.1727812,-72.87940676,-70.56416145,-78.4430388,-85.61489064,-86.52321347,-90.93557988,-90.86834412,-64.18029039,-63.54681278,-65.66476677,37.58047623,39.41694286,28.90736505,33.30359377,32.80897109,49.87321088,54.04651857,44.86628427,44.86628427,31.34168054,29.24482718,25.54331203,200.4099629,203.5971096,195.9221031,359.6528872,340.6492748,334.098608
826.9333333,-91.96373671,-91.57077034,-93.73169076,-91.92394032,-94.11899601,-89.87079017,-91.40618376,-96.07893134,-71.68436524,-71.58590589,-72.43068364,-70.12066552,-77.983921,-85.31652846,-86.21368428,-90.66199068,-90.83803464,-63.97748454,-63.39279144,-65.32554057,37.88983007,39.02637508,28.99395531,33.22201439,32.51634597,49.52151799,53.66378699,45.31005836,45.31005836,31.47796286,29.77514023,25.86524846,200.7502483,203.362722,195.2718109,358.4030649,339.3438116,333.8608994
827.2444444,-91.3151727,-91.69322315,-93.79393729,-91.75658261,-93.71376305,-89.4668073,-90.88946792,-95.36708186,-71.24691275,-70.96352404,-71.9007267,-69.62517335,-77.60382805,-84.96433831,-85.91141901,-90.24252399,-90.89802862,-63.73444985,-63.21971122,-64.9191953,38.30085822,38.42322878,29.16991854,33.18433467,32.32362495,49.15470074,53.10688284,46.03488303,46.03488303,31.66906641,30.41756379,26.29136196,201.1912142,203.2749495,194.5768436,356.926566,338.1571978,333.741859
827.5555556,-90.77912057,-91.6394499,-93.58603565,-91.64193303,-93.28165783,-89.25555264,-90.57944552,-94.72659124,-70.83698975,-70.39356671,-71.36354716,-69.15461617,-77.37189011,-84.61697209,-85.71927973,-89.79481724,-91.10304645,-63.50924394,-63.07517082,-64.52009112,38.76553749,37.6291597,29.35508954,33.15323789,32.240606,48.78377229,52.34446484,46.92188282,46.92188282,31.80753537,31.07365864,26.73631433,201.55769,203.2605109,193.8294624,355.2181883,337.1298966,333.6703147
827.8666667,-90.46145486,-91.44212014,-93.15090029,-91.61781839,-92.92286244,-89.30519563,-90.57965298,-94.2962437,-70.52212178,-69.96532339,-70.90554676,-68.78823625,-77.34361776,-84.33562655,-85.74024965,-89.44411126,-91.5053072,-63.36607063,-63.00779315,-64.21052055,39.20469721,36.68774973,29.45546135,33.07942771,32.24346121,48.41146096,51.36025203,47.8341445,47.8341445,31.78981992,31.63092773,27.08809976,201.673483,203.2333444,193.0235509,353.3047523,336.231047,333.5516971
828.1777778,-90.43809321,-91.15514318,-92.58723658,-91.71361399,-92.73766946,-89.65302292,-90.94126241,-94.17419771,-70.3575699,-69.74976308,-70.60633822,-68.58855996,-77.54760105,-84.17079091,-86.05124148,-89.29482434,-92.13007854,-63.36005321,-63.051405,-64.06210507,39.52349954,35.66476994,29.38945082,32.91730693,32.28232041,48.03445432,50.1687153,48.64291239,48.64291239,31.54567619,31.98652489,27.2348297,201.3978337,203.1119926,192.1616316,351.2417608,335.3736524,333.2807834
828.4888889,-90.7396968,-90.84181433,-92.02464134,-91.94464664,-92.7982008,-90.29194776,-91.64421728,-94.3946605,-70.37183062,-69.78246689,-70.51997334,-68.58542085,-77.97557538,-84.15020607,-86.67900321,-89.40609925,-92.95675595,-63.52329398,-63.2130822,-64.11894307,39.63538042,34.64335142,29.11179856,32.64087131,32.29529622,47.64739273,48.82402861,49.25188447,49.25188447,31.05970292,32.06973903,27.0949806,200.6580327,202.8343541,191.2619835,349.104275,334.4433871,332.7585909
